product_id,brand,name,size,english_name,chinese_name,categories,url
1895381,Allen's,Lollies Family Size Value Pack Freckles,340g,Allen's Lollies Family Size Value Pack Freckles 340g,包,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-family-size-value-pack-freckles-340g-1895381
5544345,Allen's,Lollies Freckles Milk Chocolate,160g,Allen's Lollies Freckles Milk Chocolate 160g,牛奶巧克力,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-freckles-milk-chocolate-160g-5544345
5555636,Allen's,Lollies Jaffas Orange Chocolate,160g,Allen's Lollies Jaffas Orange Chocolate 160g,橙子巧克力,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-jaffas-orange-chocolate-160g-5555636
2090900,Allen's,Lollies Killer Pythons,192g,Allen's Lollies Killer Pythons 192g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-killer-pythons-192g-2090900
1385126,Allen's,Lollies Kool Mints,140g,Allen's Lollies Kool Mints 140g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-kool-mints-140g-1385126
3207413,Allen's,Lollies Large Value Bag Classic Party Mix,470g,Allen's Lollies Large Value Bag Classic Party Mix 470g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-large-value-bag-classic-party-mix-470g-3207413
3207424,Allen's,Lollies Large Value Bag Jelly:snakes Alive,470g,Allen's Lollies Large Value Bag Jelly:snakes Alive 470g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-large-value-bag-jelly-snakes-alive-470g-3207424
4476013,Allen's,Lollies Large Value Bag Killer Pythons,454g,Allen's Lollies Large Value Bag Killer Pythons 454g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-large-value-bag-killer-pythons-454g-4476013
3207377,Allen's,Lollies Large Value Bag Minties Mint Chews,375g,Allen's Lollies Large Value Bag Minties Mint Chews 375g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-large-value-bag-minties-mint-chews-375g-3207377
3207402,Allen's,Lollies Large Value Bag Party Mix,470g,Allen's Lollies Large Value Bag Party Mix 470g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-large-value-bag-party-mix-470g-3207402
1385115,Allen's,Lollies Minties Mint Chews Bag,150g,Allen's Lollies Minties Mint Chews Bag 150g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-minties-mint-chews-bag-150g-1385115
2211186,Allen's,Lollies Pineapples,170g,Allen's Lollies Pineapples 170g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-pineapples-170g-2211186
5196806,Allen's,Lollies Red Frogs Alive Bag,190g,Allen's Lollies Red Frogs Alive Bag 190g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-red-frogs-alive-bag-190g-5196806
3696590,Allen's Lollies,Red Frogs Alive Bag,64g,Allen's Lollies Red Frogs Alive Bag 64g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-red-frogs-alive-bag-64g-3696590
5916031,Allen's,Lollies Retro Party Mix Lolly Bag,190g,Allen's Lollies Retro Party Mix Lolly Bag 190g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-retro-party-mix-lolly-bag-190g-5916031
3179497,Allen's,Lollies Ripe Raspberries Lolly Bag,190g,Allen's Lollies Ripe Raspberries Lolly Bag 190g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-ripe-raspberries-lolly-bag-190g-3179497
9530138,Allen's,Lollies Snakes Alive Lolly Bag,200g,Allen's Lollies Snakes Alive Lolly Bag 200g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-snakes-alive-lolly-bag-200g-9530138
5196839,Allen's,Lollies Strawberries And Cream Lolly Bag,190g,Allen's Lollies Strawberries And Cream Lolly Bag 190g,草莓奶油,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-lollies-strawberries-and-cream-lolly-bag-190g-5196839
1742176,Allen's,Party Mix,1 KG,Allen's Party Mix 1 KG,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-party-mix-1-kg-1742176
5196850,Allen's,Party Mix Lollies Bag,190g,Allen's Party Mix Lollies Bag 190g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-party-mix-lollies-bag-190g-5196850
9060307,Allen's,Peaches & Cream,170g,Allen's Peaches & Cream 170g,奶油,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-peaches-cream-170g-9060307
7750280,Allen's,Red Rippers,335g,Allen's Red Rippers 335g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-red-rippers-335g-7750280
1077215,Allen's,Red Ripperz Confectionery Remix,150g,Allen's Red Ripperz Confectionery Remix 150g,,chips-chocolates-snacks,https://www.coles.com.au/product/allen-s-red-ripperz-confectionery-remix-150g-1077215
3207388,Allens,Lollies Large Value Bag Chewmix Chews,375g,Allens Lollies Large Value Bag Chewmix Chews 375g,,chips-chocolates-snacks,https://www.coles.com.au/product/allens-lollies-large-value-bag-chewmix-chews-375g-3207388
5085805,Always Fresh,Grissini Breadsticks Sesame & Sea Salt,125g,Always Fresh Grissini Breadsticks Sesame & Sea Salt 125g,新鲜盐,chips-chocolates-snacks,https://www.coles.com.au/product/always-fresh-grissini-breadsticks-sesame-sea-salt-125g-5085805
6977600,Always Fresh,Grissini Breadsticks Three Seed,125g,Always Fresh Grissini Breadsticks Three Seed 125g,新鲜,chips-chocolates-snacks,https://www.coles.com.au/product/always-fresh-grissini-breadsticks-three-seed-125g-6977600
5085827,Always Fresh,Grissini Rosemary & Sea Salt Bread Sticks,125g,Always Fresh Grissini Rosemary & Sea Salt Bread Sticks 125g,新鲜盐面包,chips-chocolates-snacks,https://www.coles.com.au/product/always-fresh-grissini-rosemary-sea-salt-bread-sticks-125g-5085827
2469695,Always Fresh,Mini Toasts Value Pack,90g,Always Fresh Mini Toasts Value Pack 90g,新鲜包,chips-chocolates-snacks,https://www.coles.com.au/product/always-fresh-mini-toasts-value-pack-90g-2469695
5839994,Always Fresh,Olive Oil & Sea Salt Crustini Bruschetta Toasts,120g,Always Fresh Olive Oil & Sea Salt Crustini Bruschetta Toasts 120g,新鲜油盐,chips-chocolates-snacks,https://www.coles.com.au/product/always-fresh-olive-oil-sea-salt-crustini-bruschetta-toasts-120g-5839994
1089316,Amos,Peelerz Mango,150g,Amos Peelerz Mango 150g,,chips-chocolates-snacks,https://www.coles.com.au/product/amos-peelerz-mango-150g-1089316
5604378,Arnott's,50% Less Sugar Scotch Finger Biscuits,232g,Arnott's 50% Less Sugar Scotch Finger Biscuits 232g,糖饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-50-less-sugar-scotch-finger-biscuits-232g-5604378
328863,Arnott's,Arno Shortbread Biscuits,250g,Arnott's Arno Shortbread Biscuits 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-arno-shortbread-biscuits-250g-328863
328932,Arnott's,Biscuit Granita Regular,250g,Arnott's Biscuit Granita Regular 250g,,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-biscuit-granita-regular-250g-328932
328885,Arnott's,Biscuits Butternut Snaps,250g,Arnott's Biscuits Butternut Snaps 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-biscuits-butternut-snaps-250g-328885
152880,Arnott's,Biscuits Delta Creams,250g,Arnott's Biscuits Delta Creams 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-biscuits-delta-creams-250g-152880
155732,Arnott's,Biscuits Iced Vovo,210g,Arnott's Biscuits Iced Vovo 210g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-biscuits-iced-vovo-210g-155732
329560,Arnott's,Biscuits Kingston,200g,Arnott's Biscuits Kingston 200g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-biscuits-kingston-200g-329560
329414,Arnott's,Biscuits Lemon Crisp,250g,Arnott's Biscuits Lemon Crisp 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-biscuits-lemon-crisp-250g-329414
329447,Arnott's,Biscuits Malt O Milk,250g,Arnott's Biscuits Malt O Milk 250g,饼干牛奶,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-biscuits-malt-o-milk-250g-329447
329072,Arnott's,Biscuits Montecarlo,250g,Arnott's Biscuits Montecarlo 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-biscuits-montecarlo-250g-329072
329119,Arnott's,Biscuits Orange Sliced,250g,Arnott's Biscuits Orange Sliced 250g,饼干橙子切片,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-biscuits-orange-sliced-250g-329119
329196,Arnott's,Biscuits Shortbread Creams,250g,Arnott's Biscuits Shortbread Creams 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-biscuits-shortbread-creams-250g-329196
329709,Arnott's,Choc Ripple Biscuits,250g,Arnott's Choc Ripple Biscuits 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-choc-ripple-biscuits-250g-329709
25078,Arnott's,Chocolate Biscuits Caramel Crown,200g,Arnott's Chocolate Biscuits Caramel Crown 200g,巧克力饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-chocolate-biscuits-caramel-crown-200g-25078
329571,Arnott's,Chocolate Biscuits Mint Slice,200g,Arnott's Chocolate Biscuits Mint Slice 200g,巧克力饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-chocolate-biscuits-mint-slice-200g-329571
5514912,Arnott's,Chocolate Butternut Snaps,200g,Arnott's Chocolate Butternut Snaps 200g,巧克力,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-chocolate-butternut-snaps-200g-5514912
235060,Arnott's,Chocolate Monte Biscuits,200g,Arnott's Chocolate Monte Biscuits 200g,巧克力饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-chocolate-monte-biscuits-200g-235060
329582,Arnott's,Chocolate Teddy Bear Biscuits,200g,Arnott's Chocolate Teddy Bear Biscuits 200g,巧克力饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-chocolate-teddy-bear-biscuits-200g-329582
329833,Arnott's,Clix Crackers,250g,Arnott's Clix Crackers 250g,薄脆饼,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-clix-crackers-250g-329833
9775601,Arnott's,Cookies Premier Choc Chip,310g,Arnott's Cookies Premier Choc Chip 310g,,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-cookies-premier-choc-chip-310g-9775601
3449401,Arnott's,Cracker Chips Balsamic Vinegar & Sea Salt,150g,Arnott's Cracker Chips Balsamic Vinegar & Sea Salt 150g,薯片盐,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-cracker-chips-balsamic-vinegar-sea-salt-150g-3449401
3449398,Arnott's,Cracker Chips Honey Soy Chicken,150g,Arnott's Cracker Chips Honey Soy Chicken 150g,薯片鸡肉,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-cracker-chips-honey-soy-chicken-150g-3449398
329888,Arnott's,Crackers Cheds,250g,Arnott's Crackers Cheds 250g,薄脆饼,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-crackers-cheds-250g-329888
386393,Arnott's,Crackers Country Cheese,250g,Arnott's Crackers Country Cheese 250g,薄脆饼奶酪,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-crackers-country-cheese-250g-386393
329185,Arnott's,Crackers Sesame Wheat,250g,Arnott's Crackers Sesame Wheat 250g,薄脆饼,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-crackers-sesame-wheat-250g-329185
328874,Arnott's,Cream Favourites Assorted Biscuits,500g,Arnott's Cream Favourites Assorted Biscuits 500g,奶油饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-cream-favourites-assorted-biscuits-500g-328874
328910,Arnott's,Family Favourites Assorted Biscuits,500g,Arnott's Family Favourites Assorted Biscuits 500g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-family-favourites-assorted-biscuits-500g-328910
5481620,Arnott's,Flatbread Dippers Feta & Olive,130g,Arnott's Flatbread Dippers Feta & Olive 130g,,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-flatbread-dippers-feta-olive-130g-5481620
5481610,Arnott's,Flatbread Dippers Parmesan & Basil,130g,Arnott's Flatbread Dippers Parmesan & Basil 130g,罗勒,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-flatbread-dippers-parmesan-basil-130g-5481610
329618,Arnott's,Gaiety Chocolate Biscuits,160g,Arnott's Gaiety Chocolate Biscuits 160g,巧克力饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-gaiety-chocolate-biscuits-160g-329618
6047040,Arnott's,Gingernut Biscuits,250g,Arnott's Gingernut Biscuits 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-gingernut-biscuits-250g-6047040
9132102,Arnott's,Gluten Free Biscuits Cookies & Cream,120g,Arnott's Gluten Free Biscuits Cookies & Cream 120g,饼干奶油,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-gluten-free-biscuits-cookies-cream-120g-9132102
1141154,Arnott's,Gluten Free Shapes Biscuits Chicken Crimpy,110g,Arnott's Gluten Free Shapes Biscuits Chicken Crimpy 110g,饼干鸡肉,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-gluten-free-shapes-biscuits-chicken-crimpy-110g-1141154
7659687,Arnott's,Gold Label Oat Crackers Parmesan,100g,Arnott's Gold Label Oat Crackers Parmesan 100g,薄脆饼,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-gold-label-oat-crackers-parmesan-100g-7659687
1713950,Arnott's,Gold Label Seed Crackers Black Pepper,100g,Arnott's Gold Label Seed Crackers Black Pepper 100g,薄脆饼胡椒,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-gold-label-seed-crackers-black-pepper-100g-1713950
7659665,Arnott's,Gold Label Seeded Crackers Herb,100g,Arnott's Gold Label Seeded Crackers Herb 100g,薄脆饼,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-gold-label-seeded-crackers-herb-100g-7659665
7659676,Arnott's,Gold Label Seeded Crackers Sea Salt,100g,Arnott's Gold Label Seeded Crackers Sea Salt 100g,薄脆饼盐,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-gold-label-seeded-crackers-sea-salt-100g-7659676
5514923,Arnott's,Half Coat Biscuits Scotch Finger,250g,Arnott's Half Coat Biscuits Scotch Finger 250g,半饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-half-coat-biscuits-scotch-finger-250g-5514923
6027746,Arnott's,Half Coat Tiny Teddy Biscuits,200g,Arnott's Half Coat Tiny Teddy Biscuits 200g,半饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-half-coat-tiny-teddy-biscuits-200g-6027746
329389,Arnott's,Hundreds & Thousands Biscuits,200g,Arnott's Hundreds & Thousands Biscuits 200g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-hundreds-thousands-biscuits-200g-329389
8707049,Arnott's,Mini Biscuits Wagon Wheel Regular,190g,Arnott's Mini Biscuits Wagon Wheel Regular 190g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-mini-biscuits-wagon-wheel-regular-190g-8707049
2992157,Arnott's,Mini Choc Chip Cookies 7 Pack,175g,Arnott's Mini Choc Chip Cookies 7 Pack 175g,,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-mini-choc-chip-cookies-7-pack-175g-2992157
2992179,Arnott's,Mini Scotch Finger 8 Pack,200g,Arnott's Mini Scotch Finger 8 Pack 200g,,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-mini-scotch-finger-8-pack-200g-2992179
5311245,Arnott's,Multipack Bluey Honey Oat Biscuits,168g,Arnott's Multipack Bluey Honey Oat Biscuits 168g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-multipack-bluey-honey-oat-biscuits-168g-5311245
5288518,Arnott's,Multipack Bluey Pizza Cracker,168g,Arnott's Multipack Bluey Pizza Cracker 168g,披萨,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-multipack-bluey-pizza-cracker-168g-5288518
329276,Arnott's,Plain Biscuit Shredded Wheatmeal,250g,Arnott's Plain Biscuit Shredded Wheatmeal 250g,切丝,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-plain-biscuit-shredded-wheatmeal-250g-329276
329006,Arnott's,Plain Biscuits Marie,250g,Arnott's Plain Biscuits Marie 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-plain-biscuits-marie-250g-329006
329028,Arnott's,Plain Biscuits Milk Arrowroot,250g,Arnott's Plain Biscuits Milk Arrowroot 250g,饼干牛奶,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-plain-biscuits-milk-arrowroot-250g-329028
329017,Arnott's,Plain Biscuits Milk Coffee,250g,Arnott's Plain Biscuits Milk Coffee 250g,饼干牛奶咖啡,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-plain-biscuits-milk-coffee-250g-329017
328987,Arnott's,Plain Biscuits Nice,250g,Arnott's Plain Biscuits Nice 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-plain-biscuits-nice-250g-328987
329775,Arnott's,Raspberry Shortcake Biscuits,250g,Arnott's Raspberry Shortcake Biscuits 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-raspberry-shortcake-biscuits-250g-329775
358718,Arnott's,Royals Milk Chocolate Biscuits,200g,Arnott's Royals Milk Chocolate Biscuits 200g,牛奶巧克力饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-royals-milk-chocolate-biscuits-200g-358718
329800,Arnott's,Salada Crispbread Original,250g,Arnott's Salada Crispbread Original 250g,,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-salada-crispbread-original-250g-329800
6505633,Arnott's,Salada Crispbread Sourdough,250g,Arnott's Salada Crispbread Sourdough 250g,,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-salada-crispbread-sourdough-250g-6505633
329844,Arnott's,Salada Crispbread Wholemeal,250g,Arnott's Salada Crispbread Wholemeal 250g,,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-salada-crispbread-wholemeal-250g-329844
329152,Arnott's,Sao Crackers,250g,Arnott's Sao Crackers 250g,薄脆饼,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-sao-crackers-250g-329152
8638467,Arnott's,Savoy Crackers Cracked Pepper,225g,Arnott's Savoy Crackers Cracked Pepper 225g,薄脆饼胡椒,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-savoy-crackers-cracked-pepper-225g-8638467
8638456,Arnott's,Savoy Crackers Original,225g,Arnott's Savoy Crackers Original 225g,薄脆饼,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-savoy-crackers-original-225g-8638456
9131846,Arnott's,Savoy Minis Crackers Sea Salt,170g,Arnott's Savoy Minis Crackers Sea Salt 170g,薄脆饼盐,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-savoy-minis-crackers-sea-salt-170g-9131846
329174,Arnott's,Scotch Finger Biscuits,250g,Arnott's Scotch Finger Biscuits 250g,饼干,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-scotch-finger-biscuits-250g-329174
8638263,Arnott's,Shapes Cheddar,175g,Arnott's Shapes Cheddar 175g,,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-shapes-cheddar-175g-8638263
8638241,Arnott's,Shapes Cheese Bacon,180g,Arnott's Shapes Cheese Bacon 180g,奶酪培根,chips-chocolates-snacks,https://www.coles.com.au/product/arnott-s-shapes-cheese-bacon-180g-8638241
